candidate_id,age,gender,education_level,university_tier,years_experience,employment_gap_months,technical_skill_score,communication_score,aptitude_test_score,coding_test_score,project_count,github_activity_score,certifications_count,expected_salary,ai_resume_score,ai_bias_score,hired
CAND_04248,32,Male,Bachelor's,Tier 3,11.2,3.7,54.3,60.9,46.7,41.2,4,63.3,2,143800,45.7,56.2,0
CAND_04249,29,Female,Bachelor's,Tier 2,5.3,7.2,69.8,67.3,61.4,60.3,5,60.2,4,100800,50.2,41.8,0
CAND_04250,32,Non-Binary,Bachelor's,Tier 3,3.9,1.4,87.8,68.2,50.4,60.6,6,67.7,1,113900,41.2,37.8,0
CAND_04251,32,Male,Bachelor's,Tier 1,8.3,3.8,53.7,73.8,54.3,32.9,3,35.4,2,130300,43.7,55.2,0
CAND_04252,26,Male,Master's,Tier 3,5.2,0.0,66.0,89.2,65.1,53.0,2,20.4,3,86900,33.2,37.1,1
CAND_04253,28,Male,Bachelor's,Tier 2,12.0,3.3,69.5,76.5,62.2,36.9,5,71.2,4,141000,43.7,49.3,1
CAND_04254,26,Male,Bachelor's,Tier 3,4.3,3.8,63.3,86.7,61.6,30.7,3,44.5,5,80600,43.6,33.9,0
CAND_04255,27,Male,Master's,Tier 3,2.8,0.0,45.9,72.9,49.0,20.0,6,43.4,3,73800,40.6,38.7,0
CAND_04256,24,Female,Bachelor's,Tier 3,2.5,0.0,59.1,75.1,49.7,40.5,1,26.8,2,82100,31.9,27.1,0
CAND_04257,30,Non-Binary,Bachelor's,Tier 2,2.2,1.3,62.1,67.5,63.8,45.4,2,38.9,3,96200,37.2,40.5,0
CAND_04258,34,Male,Bachelor's,Tier 3,4.4,2.0,76.9,92.4,76.8,49.8,2,58.2,0,106200,38.4,37.6,0
CAND_04259,24,Male,Master's,Tier 1,0.0,0.0,75.9,70.1,72.9,44.5,2,40.4,3,96100,45.5,52.5,0
CAND_04260,35,Male,Bachelor's,Tier 1,5.1,0.0,50.5,69.2,43.6,39.0,4,42.9,1,79100,40.3,36.7,0
CAND_04261,29,Male,Bachelor's,Tier 2,7.5,2.6,62.9,85.8,62.9,37.9,5,59.1,2,82700,44.0,51.5,0
CAND_04262,30,Female,Bachelor's,Tier 3,13.4,0.0,61.0,89.6,63.9,48.8,6,45.3,2,152900,45.5,38.4,1
CAND_04263,21,Male,Master's,Tier 2,0.4,0.5,98.2,73.1,57.6,82.4,7,60.5,1,105100,48.9,55.4,1
CAND_04264,21,Male,Master's,Tier 3,3.2,0.0,72.1,87.4,63.0,63.5,3,31.4,2,118600,42.0,35.8,0
CAND_04265,29,Female,Master's,Tier 3,3.4,1.1,52.9,69.7,50.3,41.8,5,68.1,2,61600,38.4,36.5,0
CAND_04266,32,Male,Bachelor's,Tier 2,3.6,0.0,57.5,82.4,56.9,43.4,7,42.4,3,110300,44.4,44.8,0
CAND_04267,25,Female,Bachelor's,Tier 3,0.3,0.0,62.7,76.1,50.1,41.8,6,75.9,1,68100,48.9,45.9,0
CAND_04268,37,Male,Bachelor's,Tier 1,12.1,0.2,77.2,77.1,68.1,58.2,6,70.7,3,169100,53.9,54.9,1
CAND_04269,32,Female,Bachelor's,Tier 3,1.7,0.0,74.8,75.5,62.2,61.0,6,64.1,1,102800,42.2,44.6,0
CAND_04270,24,Female,Bachelor's,Tier 2,3.5,0.0,71.5,83.1,58.6,61.1,0,37.2,3,87000,35.1,29.4,0
CAND_04271,29,Female,Bachelor's,Tier 2,1.1,2.8,66.5,77.8,61.0,60.3,2,49.4,2,60800,39.1,40.5,0
CAND_04272,41,Non-Binary,Bachelor's,Tier 2,5.9,0.0,68.5,70.4,50.0,45.9,4,24.8,1,105300,39.3,39.5,1
CAND_04273,22,Male,Master's,Tier 1,7.2,0.0,69.1,82.1,62.2,60.4,4,47.9,4,104500,39.3,46.2,0
CAND_04274,31,Male,Bachelor's,Tier 2,2.0,0.0,43.8,71.7,44.3,27.6,3,54.2,1,52600,27.4,29.1,0
CAND_04275,27,Female,Master's,Tier 1,4.0,3.4,69.3,85.5,61.4,56.0,4,50.3,2,145200,44.7,46.5,1
CAND_04276,32,Female,Bachelor's,Tier 2,9.1,1.9,63.5,63.6,46.9,44.8,4,46.5,2,129400,35.8,47.7,0
CAND_04277,35,Male,Bachelor's,Tier 1,6.7,0.2,46.6,87.8,45.2,25.3,5,71.4,2,120000,47.6,57.0,0
CAND_04278,27,Male,Bachelor's,Tier 2,4.4,0.1,100.0,81.7,66.7,87.5,3,55.6,1,156500,53.3,60.8,1
CAND_04279,34,Male,Bachelor's,Tier 3,6.3,0.0,72.4,96.4,58.9,63.0,4,68.1,2,129600,46.0,44.2,1
CAND_04280,40,Male,Bachelor's,Tier 2,10.4,0.0,69.2,89.5,63.1,37.3,4,57.9,2,120900,45.1,42.6,1
CAND_04281,29,Male,Bachelor's,Tier 3,8.1,0.1,62.8,62.6,52.7,48.0,4,52.1,3,115600,37.8,48.2,0
CAND_04282,32,Female,PhD,Tier 2,5.3,3.0,78.9,82.4,66.6,53.9,3,32.2,0,109500,33.7,27.2,0
CAND_04283,26,Male,Master's,Tier 3,3.0,2.7,51.7,75.8,45.7,41.0,5,52.8,1,98400,30.9,20.0,0
CAND_04284,29,Male,Bachelor's,Tier 3,1.0,0.8,63.6,93.6,54.2,50.7,2,61.1,1,61800,31.4,31.2,0
CAND_04285,28,Female,Master's,Tier 2,1.6,0.0,56.2,93.6,60.7,48.0,8,90.3,1,70400,45.4,42.3,0
CAND_04286,32,Female,Master's,Tier 3,5.6,6.2,78.1,72.8,63.1,47.2,6,73.0,2,129000,50.8,43.0,1
CAND_04287,35,Female,Master's,Tier 1,2.4,0.9,59.5,80.7,61.6,26.1,6,43.4,1,98800,46.9,44.2,0
CAND_04288,28,Female,Master's,Tier 3,1.4,0.0,83.4,76.2,57.2,67.2,6,63.4,2,82600,44.4,32.8,0
CAND_04289,36,Male,Bachelor's,Tier 3,4.9,0.0,66.6,77.6,56.2,38.2,4,36.4,3,51700,37.9,34.3,0
CAND_04290,36,Female,Bachelor's,Tier 2,3.4,0.6,78.4,58.6,58.5,53.2,2,44.1,0,98500,33.2,33.6,0
CAND_04291,33,Female,Bachelor's,Tier 3,3.0,1.6,73.6,93.4,56.8,52.7,4,60.2,4,101000,49.7,43.1,0
CAND_04292,26,Male,Bachelor's,Tier 1,4.1,0.1,85.0,91.2,69.2,59.3,2,53.4,0,154600,53.5,51.8,0
CAND_04293,25,Female,Bachelor's,Tier 2,2.2,12.4,56.1,56.7,34.9,47.3,3,31.6,3,77700,42.2,41.5,0
CAND_04294,24,Female,Master's,Tier 1,4.5,1.5,85.7,55.6,54.9,47.9,5,61.9,1,181700,50.5,50.5,0
CAND_04295,33,Male,PhD,Tier 3,3.9,0.0,41.9,72.6,52.6,20.7,2,31.6,2,112400,24.0,29.3,0
CAND_04296,22,Male,PhD,Tier 3,1.2,1.2,68.6,78.1,70.4,44.4,3,49.4,3,94300,39.9,36.7,0
CAND_04297,32,Male,Master's,Tier 3,5.3,1.1,60.4,63.8,50.4,41.0,4,50.8,3,128100,37.4,41.0,0
CAND_04298,23,Male,Master's,Tier 1,0.1,6.2,53.2,82.6,55.0,25.3,3,24.5,2,109900,34.1,42.7,0
CAND_04299,33,Male,PhD,Tier 2,6.4,1.0,56.6,91.8,57.9,46.4,3,57.6,1,103400,45.3,50.7,1
CAND_04300,29,Female,Bachelor's,Tier 3,1.5,1.4,59.0,76.2,58.8,30.7,3,66.8,0,74200,32.8,32.1,0
CAND_04301,35,Male,Bachelor's,Tier 1,3.9,0.0,70.8,88.5,68.0,40.0,5,65.6,2,124700,58.5,63.5,0
CAND_04302,34,Female,Bachelor's,Tier 2,3.9,7.8,63.5,88.3,50.5,53.0,2,25.9,1,90100,33.3,33.2,0
CAND_04303,36,Female,Master's,Tier 1,4.3,0.2,70.7,75.2,61.6,47.8,5,63.5,4,203900,53.8,53.5,0
CAND_04304,36,Female,Bachelor's,Tier 1,5.9,3.7,59.7,68.0,43.4,52.8,9,52.4,2,142700,39.3,35.7,0
CAND_04305,29,Female,Master's,Tier 2,2.2,0.0,62.9,60.4,56.5,20.0,3,67.3,2,102500,32.9,31.0,0
CAND_04306,23,Male,Bachelor's,Tier 3,1.3,0.0,64.0,79.9,63.6,39.9,7,84.5,3,75900,41.7,37.5,0
CAND_04307,23,Male,Bachelor's,Tier 1,5.9,0.0,73.8,84.3,53.2,62.3,2,39.7,4,205100,55.5,60.9,1
CAND_04308,21,Female,Master's,Tier 1,5.8,6.9,80.8,65.3,65.3,52.0,4,41.9,2,132100,41.5,43.1,1
CAND_04309,23,Female,Bachelor's,Tier 2,0.0,0.0,80.4,80.8,57.9,62.9,6,70.1,0,103100,44.5,50.2,0
CAND_04310,29,Female,Bachelor's,Tier 2,5.0,2.9,73.8,87.7,62.9,46.3,7,72.8,5,148500,61.3,63.9,1
CAND_04311,26,Male,Bachelor's,Tier 2,0.0,1.4,75.9,72.6,52.0,58.6,4,57.7,2,100700,37.6,40.6,0
CAND_04312,28,Female,Bachelor's,Tier 2,5.0,0.0,72.4,92.9,68.1,49.3,5,66.5,3,94300,56.6,61.4,1
CAND_04313,31,Male,Master's,Tier 3,7.5,0.0,63.6,67.2,61.6,63.2,6,56.5,1,131500,38.0,41.1,1
CAND_04314,27,Female,Bachelor's,Tier 2,1.9,0.0,80.9,91.2,67.2,59.6,0,23.2,4,97800,48.6,52.2,1
CAND_04315,23,Non-Binary,Master's,Tier 3,6.5,0.0,55.2,69.7,46.0,33.8,4,57.8,2,96000,32.4,39.6,0
CAND_04316,28,Male,Bachelor's,Tier 3,1.6,1.1,39.3,80.1,45.5,20.0,2,48.7,1,101100,33.8,31.1,0
CAND_04317,24,Female,Master's,Tier 1,5.9,10.8,58.0,81.7,63.4,47.5,5,35.1,1,135300,42.2,46.1,0
CAND_04318,27,Male,Bachelor's,Tier 1,6.2,0.0,90.3,82.0,75.4,75.0,4,64.6,1,189000,42.6,51.7,1
CAND_04319,35,Male,Master's,Tier 3,2.8,0.0,63.9,53.5,55.8,38.0,4,73.1,2,87300,28.2,35.2,0
CAND_04320,27,Male,Master's,Tier 1,2.1,6.2,75.1,90.0,65.1,65.8,3,51.3,1,107700,52.7,43.8,1
CAND_04321,37,Female,Bachelor's,Tier 1,3.2,2.6,71.2,78.9,46.7,57.9,3,53.6,0,112800,33.4,29.5,0
CAND_04322,36,Female,Master's,Tier 1,3.4,0.0,82.6,80.2,54.5,60.1,2,41.3,1,146300,47.6,53.1,0
CAND_04323,26,Female,Master's,Tier 2,7.6,3.6,71.3,82.9,60.0,50.6,2,54.6,3,192700,41.3,47.2,0
CAND_04324,23,Male,Bachelor's,Tier 2,3.4,0.0,68.7,84.7,52.1,62.8,8,69.5,2,99700,44.3,47.2,1
CAND_04325,28,Female,Bachelor's,Tier 3,1.9,0.0,76.6,72.3,64.0,58.6,2,45.1,0,75000,42.5,39.9,0
CAND_04326,34,Non-Binary,PhD,Tier 3,2.0,2.6,61.5,76.1,52.9,45.8,5,53.5,2,114500,38.9,45.4,0
CAND_04327,26,Male,Master's,Tier 2,0.0,0.7,74.5,91.3,54.5,47.5,5,48.7,0,82700,40.2,48.5,0
CAND_04328,33,Non-Binary,Bachelor's,Tier 2,4.4,0.3,67.7,91.2,64.4,48.3,4,46.3,1,100100,40.7,42.1,1
CAND_04329,35,Male,Bachelor's,Tier 2,10.6,0.6,67.7,85.3,55.8,66.5,5,63.5,6,214200,60.6,60.9,1
CAND_04330,25,Female,Master's,Tier 1,5.0,0.0,58.4,80.7,53.3,41.1,5,47.5,1,103000,42.4,44.5,0
CAND_04331,25,Male,Master's,Tier 1,2.1,0.1,68.7,68.6,61.2,63.4,6,62.4,0,98100,41.8,42.4,0
CAND_04332,32,Male,Master's,Tier 1,4.2,5.4,64.7,85.8,66.8,26.4,6,49.5,3,100600,48.7,47.1,0
CAND_04333,29,Male,Bachelor's,Tier 1,4.4,2.1,88.9,72.2,73.0,59.4,2,38.0,1,110300,36.3,39.1,0
CAND_04334,25,Female,Master's,Tier 2,6.6,0.9,46.4,96.3,58.8,40.5,5,45.1,1,89100,39.8,38.1,1
CAND_04335,27,Male,Bachelor's,Tier 2,1.0,0.0,82.4,57.5,67.9,64.8,2,55.0,2,105800,43.4,50.1,0
CAND_04336,28,Male,Bachelor's,Tier 3,4.0,4.1,43.6,93.6,50.6,22.5,4,21.4,1,47400,30.5,35.1,0
CAND_04337,21,Female,Master's,Tier 2,0.0,2.4,75.8,74.7,59.2,68.2,3,51.5,1,77300,41.1,43.1,0
CAND_04338,32,Female,PhD,Tier 3,5.0,0.0,56.3,100.0,56.3,72.0,2,42.2,3,101100,40.0,40.3,0
CAND_04339,26,Male,Bachelor's,Tier 2,2.3,0.0,77.7,72.7,60.9,73.7,1,39.4,3,130900,40.6,47.4,0
CAND_04340,21,Male,Bachelor's,Tier 2,0.0,0.0,68.9,59.0,51.7,61.5,1,56.1,2,139100,40.4,43.2,0
CAND_04341,28,Male,Master's,Tier 2,4.1,0.7,50.2,78.0,50.9,26.6,7,85.8,1,74300,46.2,50.2,1
CAND_04342,25,Male,Bachelor's,Tier 1,1.2,0.0,91.3,74.2,66.9,71.5,8,88.2,1,140900,55.6,54.8,1
CAND_04343,37,Female,Master's,Tier 1,5.1,0.0,82.7,86.4,73.1,60.5,5,64.9,1,166600,49.9,48.5,1
CAND_04344,26,Female,Master's,Tier 3,0.8,0.4,75.0,81.3,62.6,60.0,5,57.9,0,96000,37.5,30.3,0
CAND_04345,23,Female,Bachelor's,Tier 3,2.2,0.0,59.0,74.1,52.0,31.1,0,55.2,3,136100,32.0,35.7,0
CAND_04346,31,Male,PhD,Tier 1,4.4,0.0,85.1,74.7,66.9,65.7,3,51.6,0,145800,42.3,51.3,0
CAND_04347,25,Female,Master's,Tier 1,4.8,0.0,53.9,62.9,38.8,35.2,4,42.6,2,134200,45.4,45.7,0
CAND_04348,25,Female,Master's,Tier 2,3.6,0.0,37.6,83.0,38.8,23.9,4,44.4,1,110700,33.2,29.0,0
CAND_04349,31,Female,Master's,Tier 1,2.4,0.0,48.5,68.1,44.3,35.0,1,44.3,2,92100,29.9,28.2,0
CAND_04350,23,Female,Master's,Tier 2,4.4,0.0,57.0,61.7,51.0,27.2,4,40.5,2,77100,36.2,46.5,0
CAND_04351,21,Female,Bachelor's,Tier 1,4.9,0.0,62.9,83.9,57.9,56.1,4,47.8,2,78000,43.8,50.2,1
CAND_04352,37,Female,Bachelor's,Tier 2,4.4,0.1,63.0,75.3,53.0,51.0,4,61.5,2,113100,44.5,45.1,1
CAND_04353,31,Male,Master's,Tier 2,3.4,0.0,64.9,82.0,58.8,46.7,3,67.1,2,103300,47.3,45.2,0
CAND_04354,27,Non-Binary,Bachelor's,Tier 2,1.7,4.9,60.3,76.5,60.9,31.1,2,35.6,4,78400,46.2,43.2,0
CAND_04355,28,Female,Bachelor's,Tier 1,3.4,0.0,43.9,88.9,44.3,20.5,3,33.8,1,95000,32.0,31.6,0
CAND_04356,31,Female,Master's,Tier 2,2.4,0.0,73.1,81.1,62.0,61.4,1,41.0,2,135800,33.6,26.7,0
CAND_04357,33,Male,Master's,Tier 3,7.1,1.3,64.3,85.4,52.0,40.5,5,26.7,6,148900,47.5,46.4,0
CAND_04358,25,Female,Bachelor's,Tier 2,0.3,0.0,59.3,79.1,49.2,34.5,4,35.9,3,73400,37.5,39.5,0
CAND_04359,30,Female,Master's,Tier 3,2.9,0.0,87.6,79.9,68.0,49.6,6,66.0,1,116200,46.2,45.8,1
CAND_04360,26,Male,Master's,Tier 3,3.7,0.4,64.6,77.6,61.3,46.9,4,62.4,1,136300,39.6,46.4,0
CAND_04361,28,Male,Bachelor's,Tier 3,3.4,0.6,68.8,87.1,62.8,41.8,6,57.7,1,85900,44.6,39.1,0
CAND_04362,29,Female,Master's,Tier 3,3.8,2.0,79.1,51.6,57.6,51.2,4,42.1,1,112500,34.2,28.1,0
CAND_04363,28,Female,Bachelor's,Tier 3,1.0,2.9,47.1,79.9,50.6,42.6,3,53.7,3,92200,40.9,43.5,0
CAND_04364,32,Female,Bachelor's,Tier 3,4.2,0.0,67.7,82.7,67.8,48.7,0,22.3,2,131900,36.1,38.0,0
CAND_04365,31,Male,Bachelor's,Tier 1,7.7,2.0,83.1,89.0,72.3,46.2,6,38.7,2,153900,57.7,67.6,1
CAND_04366,21,Female,Bachelor's,Tier 2,3.3,1.0,69.4,86.7,61.0,45.6,2,34.8,5,166400,46.7,41.1,0
CAND_04367,22,Male,Bachelor's,Tier 3,0.8,0.0,49.8,73.3,53.9,38.4,4,45.5,3,78700,38.7,40.8,0
CAND_04368,27,Male,Master's,Tier 3,3.1,11.2,61.2,65.2,50.7,47.7,2,42.7,1,70900,37.7,37.4,0
CAND_04369,38,Male,Master's,Tier 3,6.9,0.0,70.6,44.2,50.9,67.0,4,47.1,0,168900,37.0,40.9,0
CAND_04370,24,Male,Master's,Tier 3,6.9,0.2,38.5,86.8,53.5,33.7,5,52.0,2,86700,41.6,43.7,0
CAND_04371,27,Male,Master's,Tier 3,1.9,0.0,49.1,89.5,62.8,37.0,7,45.9,2,99600,31.1,20.4,0
CAND_04372,26,Male,Bachelor's,Tier 3,4.8,3.7,95.6,84.3,83.2,78.3,6,69.6,2,140600,49.6,50.3,1
CAND_04373,26,Male,Bachelor's,Tier 3,2.8,0.0,74.8,50.8,63.1,60.8,3,35.4,1,202000,29.8,27.2,0
CAND_04374,29,Male,Master's,Tier 2,7.1,7.5,91.9,78.1,74.8,39.4,2,40.3,0,138700,35.9,39.6,0
CAND_04375,36,Male,Bachelor's,Tier 3,9.7,0.0,80.1,70.6,60.3,51.3,9,67.2,2,150000,51.5,48.0,0
CAND_04376,31,Male,Bachelor's,Tier 3,4.5,0.9,73.5,95.3,68.6,51.7,3,44.6,1,108700,49.3,56.4,1
CAND_04377,24,Male,Master's,Tier 3,0.7,0.6,63.7,73.5,50.5,31.7,2,24.9,3,83800,33.6,27.8,0
CAND_04378,42,Female,Bachelor's,Tier 3,10.8,3.6,73.3,89.9,61.9,44.6,6,76.5,2,111700,48.1,44.6,1
CAND_04379,29,Male,Master's,Tier 2,3.6,0.0,89.4,94.0,74.2,72.1,7,71.7,1,91600,55.8,56.8,1
CAND_04380,26,Male,Bachelor's,Tier 1,0.2,0.4,84.8,78.3,69.5,57.3,7,58.0,3,101200,50.0,57.3,0
CAND_04381,36,Male,Bachelor's,Tier 3,2.9,0.0,70.3,81.0,56.1,55.1,2,52.4,1,100100,38.9,30.3,0
CAND_04382,26,Male,Bachelor's,Tier 2,2.7,1.8,68.1,98.9,67.8,51.3,3,41.8,1,86900,49.4,57.9,0
CAND_04383,37,Female,Master's,Tier 2,2.6,13.9,76.6,66.5,48.9,64.9,3,49.2,3,98200,39.7,41.1,0
CAND_04384,24,Female,Bachelor's,Tier 1,0.9,1.1,64.7,67.5,51.0,44.0,3,67.2,2,114200,38.5,26.6,0
CAND_04385,36,Female,Bachelor's,Tier 3,9.4,0.4,75.0,77.7,65.8,64.5,5,64.7,4,127600,44.6,44.2,1
CAND_04386,30,Female,Master's,Tier 3,8.5,1.7,58.2,83.8,54.9,52.5,7,53.7,1,87400,39.2,40.5,1
CAND_04387,35,Non-Binary,PhD,Tier 3,9.1,0.0,63.0,72.6,62.1,35.8,1,42.2,1,164900,33.8,29.6,0
CAND_04388,38,Male,Bachelor's,Tier 2,6.4,2.1,55.7,70.2,53.8,44.2,9,80.1,3,138300,43.0,40.2,0
CAND_04389,23,Male,Bachelor's,Tier 2,0.0,1.6,64.3,82.0,46.6,45.1,3,46.3,2,94200,40.9,48.1,0
CAND_04390,35,Male,Bachelor's,Tier 2,9.6,0.0,60.6,83.5,58.5,39.4,5,47.5,1,115900,38.8,39.7,0
CAND_04391,21,Male,PhD,Tier 1,1.7,0.0,96.8,80.9,72.0,84.0,1,44.6,1,138800,48.9,44.1,1
CAND_04392,23,Female,PhD,Tier 3,0.0,0.6,55.5,68.8,56.7,41.9,3,59.9,1,76700,36.8,28.5,0
CAND_04393,24,Female,Bachelor's,Tier 1,2.3,4.3,77.2,73.2,52.6,44.2,1,33.4,1,128300,42.1,47.3,0
CAND_04394,31,Male,Master's,Tier 2,7.6,0.0,55.7,52.5,49.3,43.8,7,58.4,3,158300,43.5,45.4,1
CAND_04395,29,Female,Bachelor's,Tier 2,0.4,1.2,71.0,80.4,68.9,51.9,1,48.9,2,97500,35.3,37.8,0
CAND_04396,28,Female,Bachelor's,Tier 2,2.9,0.0,72.2,75.2,67.8,44.2,2,59.8,0,100100,40.5,44.9,0
CAND_04397,29,Male,Bachelor's,Tier 3,8.9,4.3,42.1,98.4,52.7,38.0,1,16.3,1,108800,29.6,35.9,0
CAND_04398,31,Male,Bachelor's,Tier 1,4.2,3.0,54.2,75.6,56.4,43.8,9,69.0,2,116400,49.6,46.8,1
CAND_04399,32,Male,Bachelor's,Tier 3,2.3,0.0,54.6,58.0,47.3,25.2,2,40.5,4,134100,31.3,32.5,0
CAND_04400,34,Male,Bachelor's,Tier 1,8.0,0.0,56.9,87.6,67.5,44.2,3,47.2,0,158000,37.7,38.6,0
CAND_04401,38,Male,Master's,Tier 1,8.0,2.2,70.8,93.7,69.9,44.7,5,62.7,3,119900,56.1,56.3,1
CAND_04402,28,Male,Bachelor's,Tier 2,3.8,0.5,72.5,78.0,61.2,53.4,6,59.6,4,83200,46.4,61.1,1
CAND_04403,26,Male,Master's,Tier 1,0.5,3.1,58.8,74.1,54.0,35.3,4,46.0,3,149500,42.8,43.6,0
CAND_04404,32,Male,Bachelor's,Tier 3,5.4,2.9,69.7,74.6,51.3,54.4,3,35.2,3,134200,41.9,38.2,0
CAND_04405,23,Non-Binary,Bachelor's,Tier 2,3.9,5.5,63.3,64.2,47.9,51.4,4,35.9,2,76400,41.2,38.3,0
CAND_04406,25,Female,Bachelor's,Tier 1,0.0,2.1,68.6,66.9,54.1,45.1,4,57.0,0,77200,37.6,33.9,0
CAND_04407,33,Female,Bachelor's,Tier 1,5.6,2.1,65.5,85.7,64.0,41.9,5,37.2,5,122500,52.5,56.4,0
CAND_04408,28,Male,Bachelor's,Tier 2,2.6,2.4,75.4,72.1,50.6,52.6,2,47.9,1,135400,38.5,47.6,0
CAND_04409,22,Male,Bachelor's,Tier 3,0.0,0.8,90.9,75.4,69.9,68.6,2,58.8,0,80700,42.9,43.5,0
CAND_04410,21,Female,Bachelor's,Tier 2,0.6,3.6,80.8,57.3,52.1,54.1,6,70.3,0,105600,46.1,32.3,0
CAND_04411,29,Male,Bachelor's,Tier 2,2.6,0.0,89.1,70.5,56.6,63.1,7,97.3,4,161200,52.8,52.8,0
CAND_04412,34,Male,Master's,Tier 3,4.8,4.6,48.4,63.3,38.4,21.3,7,44.3,1,80100,38.2,34.1,0
CAND_04413,34,Female,Master's,Tier 2,3.8,3.7,61.8,93.2,61.2,45.9,3,44.7,2,93800,39.5,28.0,0
CAND_04414,29,Female,Bachelor's,Tier 2,0.8,2.5,77.3,57.4,57.4,49.8,6,61.9,1,174600,43.9,41.3,0
CAND_04415,39,Male,Bachelor's,Tier 2,11.5,0.4,88.4,76.6,69.1,66.0,3,70.8,6,171900,51.5,64.3,1
CAND_04416,28,Male,Bachelor's,Tier 2,15.6,6.3,79.5,83.6,63.7,61.3,5,64.5,2,196700,52.8,62.0,1
CAND_04417,28,Male,Master's,Tier 3,2.3,0.0,53.6,83.9,51.7,46.0,2,36.2,2,90700,34.5,29.6,0
CAND_04418,21,Male,Bachelor's,Tier 2,1.2,8.3,63.2,82.4,58.3,44.3,3,54.3,2,83900,44.0,47.7,0
CAND_04419,26,Male,Bachelor's,Tier 3,14.7,0.0,72.7,81.9,51.5,46.8,2,44.0,4,222500,38.4,39.2,1
CAND_04420,33,Male,Bachelor's,Tier 1,2.6,0.0,68.0,89.7,62.9,62.2,3,39.3,0,115300,42.8,46.3,1
CAND_04421,36,Male,PhD,Tier 3,4.3,5.4,56.8,62.2,49.9,50.3,2,32.8,0,93100,30.9,24.4,0
CAND_04422,24,Non-Binary,Bachelor's,Tier 2,3.4,0.0,65.9,63.4,44.9,46.3,3,45.6,1,85400,29.7,28.0,0
CAND_04423,31,Female,Master's,Tier 3,4.8,0.0,67.8,94.4,69.6,58.2,2,49.4,0,121800,36.5,32.8,0
CAND_04424,34,Female,Bachelor's,Tier 1,8.5,0.2,51.4,65.3,38.5,42.7,4,28.2,5,94700,36.2,29.1,0
CAND_04425,29,Male,PhD,Tier 2,5.4,0.0,85.0,78.0,68.8,76.4,5,68.5,3,173300,45.2,49.2,1
CAND_04426,21,Male,Master's,Tier 3,6.9,0.0,61.8,65.9,45.0,50.8,5,47.4,1,207800,28.4,31.5,0
CAND_04427,30,Male,Bachelor's,Tier 3,4.9,1.6,67.0,78.3,62.2,51.4,2,24.6,0,112800,34.2,39.0,0
CAND_04428,32,Male,Master's,Tier 1,2.0,6.1,85.1,69.2,62.6,57.9,4,69.9,3,88200,49.6,54.9,1
CAND_04429,24,Male,Bachelor's,Tier 2,1.1,0.0,68.7,68.3,52.8,52.1,3,37.9,0,87000,27.2,25.8,0
CAND_04430,27,Female,Master's,Tier 1,5.9,0.0,83.5,72.5,68.5,52.8,8,90.0,2,135600,58.5,48.5,1
CAND_04431,23,Female,Master's,Tier 3,1.3,1.8,53.6,62.4,37.3,47.3,3,54.4,1,86700,29.9,21.5,0
CAND_04432,21,Female,Bachelor's,Tier 3,2.0,0.0,74.1,68.7,61.9,46.7,4,64.2,4,97400,41.6,36.3,0
CAND_04433,34,Male,Master's,Tier 1,6.0,5.7,84.5,79.5,69.4,66.4,4,57.4,1,211200,54.6,60.3,1
CAND_04434,28,Female,Bachelor's,Tier 3,1.7,0.8,56.4,60.5,46.8,39.3,6,63.6,1,74200,32.5,27.7,0
CAND_04435,36,Male,Bachelor's,Tier 3,4.6,4.0,65.5,66.8,55.0,53.6,2,26.5,3,102800,35.6,32.8,0
CAND_04436,33,Male,Bachelor's,Tier 2,5.3,4.0,68.5,74.4,47.0,56.7,2,41.0,2,87900,39.7,46.8,0
CAND_04437,27,Male,Master's,Tier 3,5.7,0.0,70.9,73.9,57.1,56.0,4,58.1,1,131600,42.5,41.2,0
CAND_04438,28,Female,Bachelor's,Tier 2,0.8,0.0,77.8,75.1,60.6,55.5,2,60.9,1,118200,34.7,29.2,0
CAND_04439,31,Non-Binary,Bachelor's,Tier 3,4.3,2.2,55.2,62.9,56.9,45.3,0,19.0,2,133600,31.1,22.6,0
CAND_04440,33,Male,Master's,Tier 2,9.3,3.9,66.8,90.5,57.4,37.9,7,59.6,3,154200,48.1,48.9,0
CAND_04441,30,Female,Bachelor's,Tier 2,3.8,2.0,93.5,63.4,53.2,80.2,4,62.6,3,133600,48.1,48.3,1
CAND_04442,34,Female,Bachelor's,Tier 2,6.5,4.2,83.6,64.8,61.4,69.0,2,54.2,2,109300,44.7,50.0,0
CAND_04443,27,Male,Bachelor's,Tier 1,8.6,2.4,84.0,67.1,61.0,50.3,7,71.9,6,97900,56.9,60.2,1
CAND_04444,24,Male,Bachelor's,Tier 3,2.6,0.0,65.3,76.3,53.4,60.0,3,24.4,4,81900,33.3,30.1,1
CAND_04445,28,Male,Bachelor's,Tier 2,8.7,0.0,99.5,66.0,59.3,54.5,4,56.9,5,158100,56.8,56.5,0
CAND_04446,30,Non-Binary,Bachelor's,Tier 2,3.0,0.0,85.6,72.9,58.6,67.4,2,48.8,1,109700,42.4,46.3,0
CAND_04447,22,Male,PhD,Tier 3,5.4,0.0,68.5,65.5,50.6,41.3,4,50.4,4,82300,43.1,41.7,0
CAND_04448,22,Female,Master's,Tier 2,2.3,3.6,73.2,77.3,59.4,53.1,1,33.1,3,96900,35.1,29.4,0
